Timestamp(ms),Corrente(mA)
418337,-34.80
418450,-30.20
418563,-30.40
418676,-30.20
418789,-34.40
418902,-35.60
419015,-36.30
419128,-30.20
419241,-29.90
419354,-34.10
419467,-33.60
419580,-29.80
419693,-34.30
419806,-29.90
419919,-33.70
420032,-30.00
420145,-34.30
420258,-35.80
420371,-36.00
420484,-29.80
420597,-33.90
420710,-29.90
420823,-35.80
420936,-29.90
421049,-34.40
421162,-29.60
421275,-29.80
421388,-30.20
421501,-35.90
421614,-29.90
421727,-30.20
421840,-36.00
421953,-34.10
422066,-35.10
422179,-34.40
422292,-30.10
422405,-34.50
422518,-30.40
422631,-29.90
422744,-29.90
422857,-30.00
422970,-29.90
423083,-30.20
423196,-29.90
423309,-35.70
423422,-30.00
423535,-34.30
423648,-30.30
423761,-34.70
423874,-34.80
423987,-35.90
424100,-29.60
424213,-30.10
424326,-29.60
424439,-30.20
424552,-34.80
424665,-35.80
424778,-32.80
424891,-30.00
425004,-29.80
425117,-29.90
425230,-30.20
425343,-29.90
425456,-30.00
425569,-29.80
425682,-30.00
425795,-39.10
425908,-32.90
426021,-33.80
426134,-36.30
426247,-29.70
426360,-30.10
426473,-29.70
426586,-35.80
426699,-34.30
426812,-34.60
426925,-29.70
427038,-30.30
427151,-38.90
427264,-35.70
427377,-30.10
427490,-34.50
427603,-29.70
427716,-29.90
427829,-34.80
427942,-31.90
428055,-35.40
428168,-30.20
428281,-35.20
428394,-29.60
428507,-29.60
428620,-34.50
428733,-29.40
428846,-38.50
428959,-33.10
429072,-29.90
429185,-30.00
429298,-34.90
429411,-30.10
429524,-30.00
429637,-30.00
429750,-30.00
429863,-35.80
429976,-34.30
430089,-29.90
430202,-29.80
430315,-30.10
430428,-34.60
430541,-29.70
430654,-33.20
430767,-34.40
430880,-29.90
430993,-35.80
431106,-33.80
431219,-29.80
431332,-29.90
431445,-35.70
431558,-34.00
431671,-33.90
431784,-29.50
431897,-35.60
432010,-30.80
432123,-34.60
432236,-30.00
432349,-29.80
432462,-34.10
432575,-29.70
432688,-30.50
432801,-35.90
432914,-30.00
433027,-39.30
433140,-32.00
433253,-29.80
433366,-29.90
433479,-30.00
433592,-30.00
433705,-34.00
433818,-30.30
433931,-30.10
434044,-29.90
434157,-35.50
434270,-33.90
434383,-29.90
434496,-30.10
434609,-34.40
434722,-34.40
434835,-29.70
434948,-34.80
435061,-34.40
435174,-29.80
435287,-30.20
435400,-29.80
435513,-29.20
435626,-29.60
435739,-30.00
435852,-29.90
435965,-35.90
436078,-30.20
436191,-29.90
436304,-35.80
436417,-29.80
436530,-35.70
436643,-35.60
436756,-33.40
436869,-34.60
436982,-35.50
437095,-35.70
437208,-34.70
437321,-33.80
437434,-29.50
437547,-29.90
437660,-29.60
437773,-33.60
437886,-34.70
437999,-36.00
438112,-35.80
438225,-35.20
438338,-30.10
438451,-30.30
438564,-30.00
438677,-30.10
438790,-30.20
438903,-30.10
439016,-34.70
439129,-29.90
439242,-34.70
439355,-34.30
439468,-35.60
439581,-34.30
439694,-30.20
439807,-29.80
439920,-29.80
440033,-30.40
440146,-29.90
440259,-30.00
440372,-35.60
440485,-29.50
440598,-30.10
440711,-29.90
440824,-29.80
440937,-30.10
441050,-34.80
441163,-29.60
441276,-30.10
441389,-33.80
441502,-30.10
441615,-34.70
441728,-35.70
441841,-34.60
441954,-29.80
442067,-35.50
442180,-35.30
442293,-34.80
442406,-34.10
442519,-35.70
442632,-30.20
442745,-35.60
442858,-35.30
442971,-30.20
443084,-29.80
443197,-30.20
443310,-29.60
443423,-30.30
443536,-29.90
443649,-30.30
443762,-30.10
443875,-29.80
443988,-30.30
444101,-30.00
444214,-34.40
444327,-29.50
444440,-29.70
444553,-29.90
444666,-29.90
444779,-35.90
444892,-34.50
445005,-30.10
445118,-34.50
445231,-29.90
445344,-34.30
445457,-30.20
445570,-30.00
445683,-29.80
445796,-34.60
445909,-35.70
446022,-30.10
446135,-29.80
446248,-30.30
446361,-30.00
446474,-30.10
446587,-30.00
446700,-30.20
446813,-35.70
446926,-29.80
447039,-30.10
447152,-35.10
447265,-34.40
447378,-34.20
447491,-30.00
447604,-29.50
447717,-30.10
447830,-38.40
447943,-39.00
448056,-29.90
448169,-30.30
448282,-30.20
448395,-29.90
448508,-30.00
448621,-30.10
448734,-36.20
448847,-29.90
448960,-29.90
449073,-29.80
449186,-34.50
449299,-34.70
449412,-34.40
449525,-34.60
449638,-30.10
449751,-29.60
449864,-34.70
449977,-29.80
450090,-35.10
450203,-30.00
450316,-33.30
450429,-30.20
450542,-35.90
450655,-29.80
450768,-30.10
450881,-29.90
450994,-30.00
451107,-36.20
451220,-30.10
451333,-34.30
451446,-34.80
451559,-33.50
451672,-35.60
451785,-30.10
451898,-30.70
452011,-29.90
452124,-29.90
452237,-33.80
452350,-33.70
452463,-34.30
452576,-32.10
452689,-30.10
452802,-35.60
452915,-29.90
453028,-30.30
453141,-34.60
453254,-33.80
453367,-30.20
453480,-34.40
453593,-30.00
453706,-35.90
453819,-35.50
453932,-30.10
454045,-30.10
454158,-30.40
454271,-34.80
454384,-35.80
454497,-30.00
454610,-30.00
454723,-29.60
454836,-30.10
454949,-30.10
455062,-30.30
455175,-35.40
455288,-30.20
455401,-30.10
455514,-30.20
455627,-30.10
455740,-35.60
455853,-30.10
455966,-36.20
456079,-29.60
456192,-30.20
456305,-30.20
456418,-35.30
456531,-34.40
456644,-30.20
456757,-35.90
456870,-29.90
456983,-36.00
457096,-33.90
457209,-34.30
457322,-35.30
457435,-29.90
457548,-38.60
457661,-33.80
457774,-34.30
457887,-29.90
458000,-29.70
458113,-29.70
458226,-30.00
458339,-34.80
458452,-34.50
458565,-29.80
458678,-30.30
458791,-29.80
458904,-34.70
459017,-29.80
459130,-34.70
459243,-30.10
459356,-34.30
459469,-35.20
459582,-30.50
459695,-29.60
459808,-30.30
459921,-29.90
460034,-29.90
460147,-29.90
460260,-29.80
460373,-35.10
460486,-35.20
460599,-29.90
460712,-34.50
460825,-36.30
460938,-30.40
461051,-34.40
461164,-35.80
461277,-30.00
461390,-29.80
461503,-30.20
461616,-35.90
461729,-34.70
461842,-30.00
461955,-29.70
462068,-30.10
462181,-30.20
462294,-34.30
462407,-35.80
462520,-30.10
462633,-35.60
462746,-34.40
462859,-30.20
462972,-34.30
463085,-29.60
463198,-34.40
463311,-34.40
463424,-30.00
463537,-35.60
463650,-34.80
463763,-29.90
463876,-34.20
463989,-30.10
464102,-30.20
464215,-34.40
464328,-30.30
464441,-36.20
464554,-35.90
464667,-30.20
464780,-30.20
464893,-29.90
465006,-38.90
465119,-38.50
465232,-30.20
465345,-35.70
465458,-30.10
465571,-34.10
465684,-30.00
465797,-29.90
465910,-29.80
466023,-30.10
466136,-32.90
466249,-29.80
466362,-34.10
466475,-29.80
466588,-34.20
466701,-29.50
466814,-33.60
466927,-29.90
467040,-29.90
467153,-30.10
467266,-35.80
467379,-30.10
467492,-35.70
467605,-29.90
467718,-35.40
467831,-34.80
467944,-29.90
468057,-30.20
468170,-34.50
468283,-30.00
468396,-30.20
468509,-34.60
468622,-37.90
468735,-34.80
468848,-34.40
468961,-34.50
469074,-34.50
469187,-34.90
469300,-34.20
469413,-35.80
469526,-29.90
469639,-34.60
469752,-30.10
469865,-30.20
469978,-30.50
470091,-30.20
470204,-29.60
470317,-30.30
470430,-34.70
470543,-34.70
470656,-34.60
470769,-30.10
470882,-30.10
470995,-34.40
471108,-30.50
471221,-35.90
471334,-34.40
471447,-30.10
471560,-32.30
471673,-30.10
471786,-34.60
471899,-37.80
472012,-38.90
472125,-29.80
472238,-35.20
472351,-30.10
472464,-29.60
472577,-30.00
472690,-29.90
472803,-29.50
472916,-35.60
473029,-33.40
473142,-34.60
473255,-35.00
473368,-30.30
473481,-29.90
473594,-36.30
473707,-30.10
473820,-33.50
473933,-29.80
474046,-29.60
474159,-30.00
474272,-30.30
474385,-30.50
474498,-35.50
474611,-36.30
474724,-30.00
474837,-29.80
474950,-30.00
475063,-29.70
475176,-29.60
475289,-30.00
475402,-29.60
475515,-30.10
475628,-34.50
475741,-34.60
475854,-35.10
475967,-34.70
476080,-34.10
476193,-36.30
476306,-30.20
476419,-35.90
476532,-34.50
476645,-33.90
476758,-30.50
476871,-33.90
476984,-29.80
477097,-29.70
477210,-30.30
477323,-34.50
477436,-34.50
477549,-30.40
477662,-34.60
477775,-30.00
477888,-35.50
478001,-29.90
478114,-29.70
478227,-29.90
478340,-30.10
478453,-30.10
478566,-34.50
478679,-33.80
478792,-29.50
478905,-29.60
479018,-38.60
479131,-30.60
479244,-29.60
479357,-34.50
479470,-34.50
479583,-30.00
479696,-36.10
479809,-35.40
479922,-29.90
480035,-35.70
480148,-33.90
480261,-29.80
480374,-34.70
480487,-30.00
480600,-34.50
480713,-34.50
480826,-29.90
480939,-30.00
481052,-29.90
481165,-34.70
481278,-30.60
481391,-34.30
481504,-35.90
481617,-34.70
481730,-35.00
481843,-36.00
481956,-34.70
482069,-35.70
482182,-30.10
482295,-30.30
482408,-30.20
482521,-29.90
482634,-35.60
482747,-30.10
482860,-30.00
482973,-30.00
483086,-34.60
483199,-30.60
483312,-35.90
483425,-35.20
483538,-30.30
483651,-29.60
483764,-34.20
483877,-29.90
483990,-34.40
484103,-34.60
484216,-29.70
484329,-36.20
484442,-34.60
484555,-34.50
484668,-34.50
484781,-35.50
484894,-30.00
485007,-34.10
485120,-35.50
485233,-30.00
485346,-29.90
485459,-30.00
485572,-30.00
485685,-34.80
485798,-30.30
485911,-35.40
486024,-30.00
486137,-30.00
486250,-29.90
486363,-35.30
486476,-29.90
486589,-34.70
486702,-29.90
486815,-34.90
486928,-35.40
487041,-35.90
487154,-35.60
487267,-30.00
487380,-30.00
487493,-33.90
487606,-34.60
487719,-34.60
487832,-29.90
487945,-30.10
488058,-30.30
488171,-29.90
488284,-29.70
488397,-29.90
488510,-34.90
488623,-29.50
488736,-35.00
488849,-29.70
488962,-29.50
489075,-31.40
489188,-30.00
489301,-39.50
489414,-39.20
489527,-34.30
489640,-29.90
489753,-29.90
489866,-30.30
489979,-30.60
490092,-35.80
490205,-29.60
490318,-34.20
490431,-34.20
490544,-35.80
490657,-29.50
490770,-29.60
490883,-34.80
490996,-23.00
491109,-23.10
491222,-22.70
491335,-22.80
491448,-24.30
491561,-22.60
491674,-22.30
491787,-22.70
491900,-23.00
492013,-23.20
492126,-22.80
492239,-23.00
492352,-23.10
492465,-23.10
492578,-23.50
492691,-23.20
492804,-23.10
492917,-22.90
493030,-23.10
493143,-23.10
493256,-22.80
493369,-23.00
493482,-22.90
493595,-23.10
493708,-24.20
493821,-22.70
493934,-22.80
494047,-22.70
494160,-22.90
494273,-23.00
494386,-22.80
494499,-22.60
494612,-22.80
494725,-23.00
494838,-24.00
494951,-22.80
495064,-23.10
495177,-22.90
495290,-23.10
495403,-23.00
495516,-22.50
495629,-23.10
495742,-23.20
495855,-23.10
495968,-23.80
496081,-23.20
496194,-22.80
496307,-22.80
496420,-22.90
496533,-23.10
496646,-22.90
496759,-22.60
496872,-23.20
496985,-22.90
497098,-23.60
497211,-23.00
497324,-22.80
497437,-23.00
497550,-23.10
497663,-22.70
497776,-22.70
497889,-23.00
498002,-23.10
498115,-22.80
498228,-24.10
498341,-23.30
498454,-22.60
498567,-22.90
498680,-22.80
498793,-23.10
498906,-22.80
499019,-22.70
499132,-23.10
499245,-22.80
499358,-23.60
499471,-22.90
499584,-22.90
499697,-22.80
499810,-23.00
499923,-22.80
500036,-22.80
500149,-23.00
500262,-23.00
500375,-22.60
500488,-24.00
500601,-23.20
500714,-22.90
500827,-22.90
500940,-23.10
501053,-22.70
501166,-22.70
501279,-22.80
501392,-23.00
501505,-23.00
501618,-24.60
501731,-23.00
501844,-22.70
501957,-22.90
502070,-23.00
502183,-23.00
502296,-22.80
502409,-23.10
502522,-22.80
502635,-22.70
502748,-24.00
502861,-23.00
502974,-22.80
503087,-22.90
503200,-22.90
503313,-23.00
503426,-23.00
503539,-23.00
503652,-22.80
503765,-22.90
503878,-23.40
503991,-23.00
504104,-22.90
504217,-23.00
504330,-23.00
504443,-23.20
504556,-23.10
504669,-22.50
504782,-22.80
504895,-23.00
505008,-24.30
505121,-23.10
505234,-23.00
505347,-22.60
505460,-22.70
505573,-22.80
505686,-22.60
505799,-22.70
505912,-22.80
506025,-22.80
506138,-23.60
506251,-23.00
506364,-22.80
506477,-22.80
506590,-22.80
506703,-22.60
506816,-22.60
506929,-22.90
507042,-23.10
507155,-22.80
507268,-23.90
507381,-22.90
507494,-22.90
507607,-22.80
507720,-23.00
507833,-22.70
507946,-23.00
508059,-22.70
508172,-22.60
508285,-23.00
508398,-24.00
508511,-23.10
508624,-22.80
508737,-23.20
508850,-22.60
508963,-22.80
509076,-22.80
509189,-22.70
509302,-22.70
509415,-23.00
509528,-24.10
509641,-23.10
509754,-22.90
509867,-22.80
509980,-22.90
510093,-22.80
510206,-23.30
510319,-22.80
510432,-22.80
510545,-22.70
510658,-23.90
510771,-22.90
510884,-22.60
510997,-22.80
511110,-22.90
511223,-23.10
511336,-22.80
511449,-22.90
511562,-22.50
511675,-23.10
511788,-24.00
511901,-22.70
512014,-22.70
512127,-22.80
512240,-22.20
512353,-23.10
512466,-22.80
512579,-23.00
512692,-22.40
512805,-22.80
512918,-23.90
513031,-22.90
513144,-22.60
513257,-22.80
513370,-23.10
513483,-22.60
513596,-22.50
513709,-22.80
513822,-23.00
513935,-22.90
514048,-24.10
514161,-23.00
514274,-23.00
514387,-22.50
514500,-22.60
514613,-23.00
514726,-22.70
514839,-23.00
514952,-22.80
515065,-22.90
515178,-23.40
515291,-22.60
515404,-22.80
515517,-22.70
515630,-22.70
515743,-22.60
515856,-22.40
515969,-22.60
516082,-22.70
516195,-22.80
516308,-24.10
516421,-23.10
516534,-23.00
516647,-22.70
516760,-22.70
516873,-23.00
516986,-22.50
517099,-22.80
517212,-22.60
517325,-23.10
517438,-23.30
517551,-22.70
517664,-22.70
517777,-22.70
517890,-22.80
518003,-22.80
518116,-22.60
518229,-23.10
518342,-22.70
518455,-22.70
518568,-23.60
518681,-23.10
518794,-22.70
518907,-22.70
519020,-22.70
519133,-23.10
519246,-22.70
519359,-22.70
519472,-22.80
519585,-22.80
519698,-23.90
519811,-23.00
519924,-22.90
520037,-22.30
520150,-23.00
520263,-22.80
520376,-22.80
520489,-23.10
520602,-22.80
520715,-22.80
520828,-24.00
520941,-22.80
521054,-23.00
521167,-22.80
521280,-22.70
521393,-22.90
521506,-22.70
521619,-22.70
521732,-22.70
521845,-22.80
521958,-23.30
522071,-23.00
522184,-22.80
522297,-22.90
522410,-22.80
522523,-22.70
522636,-23.00
522749,-23.00
522862,-22.90
522975,-23.10
523088,-23.90
523201,-22.90
523314,-22.60
523427,-23.00
523540,-22.60
523653,-23.00
523766,-22.80
523879,-22.90
523992,-22.70
524105,-23.00
524218,-22.90
524331,-22.60
524444,-22.70
524557,-22.70
524670,-22.90
524783,-22.80
524896,-22.60
525009,-22.90
525122,-22.90
525235,-22.80
525348,-23.90
525461,-22.70
525574,-23.00
525687,-23.00
525800,-23.10
525913,-22.80
526026,-22.60
526139,-22.60
526252,-22.90
526365,-22.80
526478,-24.00
526591,-22.70
526704,-23.20
526817,-22.90
526930,-22.80
527043,-23.00
527156,-22.90
527269,-23.00
527382,-23.00
527495,-23.10
527608,-24.00
527721,-22.80
527834,-22.90
527947,-23.10
528060,-23.10
528173,-22.80
528286,-22.60
528399,-22.90
528512,-22.80
528625,-22.80
528738,-23.70
528851,-22.70
528964,-22.80
529077,-22.80
529190,-23.00
529303,-22.70
529416,-22.60
529529,-22.90
529642,-23.00
529755,-22.60
529868,-23.90
529981,-23.00
530094,-23.00
530207,-23.10
530320,-23.10
530433,-23.30
530546,-23.00
530659,-23.10
530772,-23.00
530885,-22.80
530998,-23.80
531111,-23.10
531224,-23.00
531337,-22.80
531450,-22.70
531563,-22.70
531676,-23.10
531789,-22.80
531902,-22.90
532015,-22.70
532128,-24.10
532241,-22.70
532354,-22.80
532467,-23.00
532580,-22.60
532693,-23.10
532806,-23.10
532919,-22.60
533032,-22.80
533145,-22.80
533258,-24.20
533371,-22.80
533484,-22.90
533597,-23.00
533710,-22.90
533823,-22.60
533936,-22.60
534049,-22.60
534162,-22.90
534275,-22.80
534388,-24.00
534501,-22.90
534614,-22.70
534727,-22.70
534840,-22.80
534953,-22.90
535066,-22.80
535179,-22.80
535292,-23.10
535405,-23.00
535518,-24.30
535631,-22.50
535744,-22.90
535857,-23.10
535970,-22.80
536083,-22.80
536196,-22.70
536309,-22.80
536422,-22.80
536535,-23.00
536648,-24.00
536761,-22.90
536874,-22.70
536987,-22.70
537100,-22.80
537213,-22.90
537326,-22.80
537439,-23.00
537552,-22.90
537665,-23.00
537778,-23.50
537891,-23.10
538004,-22.80
538117,-23.10
538230,-23.00
538343,-23.00
538456,-22.90
538569,-22.70
538682,-23.10
538795,-22.60
538908,-24.00
539021,-22.70
539134,-22.80
539247,-22.80
539360,-22.80
539473,-22.70
539586,-22.60
539699,-22.80
539812,-22.70
539925,-22.70
540038,-23.70
540151,-23.00
540264,-22.80
540377,-23.00
540490,-22.60
540603,-23.00
540716,-22.60
540829,-22.80
540942,-22.80
541055,-23.00
541168,-23.90
541281,-22.60
541394,-22.80
541507,-22.90
541620,-22.70
541733,-22.80
541846,-23.00
541959,-22.80
542072,-22.80
542185,-22.80
542298,-24.00
542411,-22.70
542524,-22.70
542637,-22.90
542750,-22.50
542863,-22.80
542976,-22.90
543089,-23.10
543202,-22.90
543315,-22.80
543428,-23.90
543541,-23.00
543654,-22.60
543767,-22.80
543880,-22.80
543993,-22.80
544106,-22.90
544219,-23.00
544332,-22.60
544445,-22.70
544558,-24.20
544671,-22.70
544784,-22.60
544897,-22.80
545010,-22.80
545123,-22.60
545236,-22.90
545349,-22.60
545462,-23.00
545575,-22.60
545688,-24.10
545801,-23.20
545914,-22.90
546027,-22.60
546140,-23.10
546253,-22.60
546366,-22.60
546479,-23.10
546592,-22.80
546705,-22.70
546818,-23.80
546931,-22.60
547044,-23.00
547157,-22.90
547270,-22.80
547383,-23.10
547496,-22.90
547609,-23.00
547722,-22.90
547835,-22.80
547948,-24.10
548061,-22.80
548174,-22.70
548287,-22.70
548400,-23.00
548513,-22.60
548626,-23.10
548739,-23.00
548852,-23.00
548965,-22.80
549078,-23.10
549191,-22.60
549304,-22.80
549417,-22.60
549530,-23.00
549643,-22.80
549756,-22.80
549869,-23.10
549982,-22.90
550095,-23.00
550208,-24.00
550321,-22.60
550434,-23.00
550547,-23.00
550660,-23.10
550773,-23.10
550886,-22.70
550999,-22.80
551112,-23.00
551225,-22.70
551338,-22.90
551451,-22.80
551564,-22.80
551677,-23.00
551790,-22.80
551903,-22.80
552016,-23.00
552129,-22.80
552242,-22.50
552355,-22.70
552468,-23.90
552581,-22.60
552694,-22.80
552807,-22.70
552920,-23.00
553033,-22.80
553146,-22.70
553259,-22.60
553372,-22.90
553485,-22.80
553598,-24.00
553711,-22.70
553824,-22.90
553937,-22.60
554050,-23.10
554163,-22.60
554276,-22.80
554389,-22.60
554502,-23.10
554615,-22.70
554728,-23.90
554841,-22.70
554954,-22.80
555067,-22.80
555180,-23.10
555293,-22.80
555406,-22.80
555519,-22.80
555632,-22.80
555745,-22.90
555858,-24.00
555971,-22.60
556084,-22.70
556197,-22.70
556310,-23.10
556423,-23.10
556536,-22.70
556649,-22.60
556762,-22.80
556875,-22.60
556988,-24.10
557101,-22.60
557214,-22.80
557327,-22.70
557440,-23.10
557553,-22.60
557666,-22.70
557779,-22.80
557892,-23.10
558005,-23.00
558118,-23.10
558231,-23.10
558344,-22.70
558457,-22.90
558570,-23.10
558683,-22.80
558796,-22.70
558909,-23.10
559022,-22.70
559135,-23.00
559248,-24.00
559361,-22.80
559474,-22.50
559587,-22.60
559700,-23.00
559813,-23.00
559926,-23.00
560039,-23.00
560152,-22.80
560265,-22.70
560378,-23.70
560491,-22.90
560604,-22.50
560717,-22.10
560830,-23.00
560943,-22.80
561056,-22.70
561169,-22.80
561282,-22.70
561395,-22.80
561508,-23.80
561621,-22.80
561734,-22.70
561847,-22.90
561960,-23.10
562073,-23.10
562186,-22.70
562299,-22.80
562412,-22.80
562525,-23.00
562638,-24.00
562751,-22.90
562864,-22.80
562977,-22.20
563090,-22.80
563203,-22.80
563316,-22.80
563429,-22.80
563542,-23.00
563655,-23.00
563768,-24.00
563881,-22.20
563994,-23.00
564107,-22.70
564220,-22.70
564333,-22.80
564446,-22.80
564559,-22.70
564672,-22.90
564785,-22.50
564898,-23.80
565011,-23.20
565124,-22.80
565237,-22.80
565350,-23.20
565463,-22.90
565576,-23.10
565689,-22.80
565802,-23.20
565915,-22.80
566028,-23.90
566141,-22.90
566254,-22.60
566367,-22.70
566480,-22.90
566593,-23.00
566706,-22.90
566819,-22.90
566932,-22.60
567045,-22.90
567158,-24.00
567271,-23.10
567384,-22.70
567497,-22.70
567610,-23.00
567723,-22.80
567836,-22.90
567949,-23.00
568062,-23.00
568175,-22.60
568288,-24.20
568401,-22.80
568514,-22.80
568627,-23.00
568740,-23.50
568853,-22.60
568966,-22.70
569079,-22.80
569192,-22.70
569305,-22.80
569418,-23.90
569531,-23.00
569644,-22.90
569757,-22.60
569870,-23.10
569983,-22.80
570096,-22.70
570209,-23.00
570322,-23.00
570435,-22.90
570548,-23.90
570661,-22.80
570774,-22.70
570887,-23.20
571000,-22.80
571113,-22.80
571226,-23.20
571339,-22.60
571452,-22.70
571565,-22.60
571678,-23.80
571791,-22.80
571904,-22.80
572017,-22.70
572130,-23.00
572243,-23.10
572356,-22.70
572469,-22.60
572582,-23.10
572695,-22.90
572808,-23.90
572921,-23.00
573034,-22.70
573147,-22.60
573260,-23.10
573373,-22.50
573486,-22.80
573599,-22.70
573712,-22.80
573825,-22.80
573938,-24.20
574051,-23.00
574164,-22.60
574277,-22.90
574390,-23.00
574503,-22.80
574616,-22.70
574729,-22.60
574842,-23.20
574955,-23.10
575068,-24.30
575181,-22.90
575294,-23.10
575407,-22.80
575520,-22.80
575633,-23.00
575746,-23.10
575859,-22.70
575972,-23.00
576085,-23.10
576198,-23.80
576311,-23.10
576424,-23.00
576537,-22.60
576650,-22.80
576763,-22.60
576876,-22.60
576989,-22.60
577102,-22.90
577215,-23.10
577328,-24.10
577441,-22.90
577554,-22.70
577667,-22.70
577780,-22.90
577893,-23.20
578006,-22.80
578119,-22.90
578232,-22.80
578345,-23.10
578458,-24.10
578571,-22.70
578684,-22.60
578797,-22.60
578910,-23.00
579023,-22.90
579136,-22.70
579249,-22.80
579362,-22.60
579475,-23.00
579588,-23.90
579701,-23.10
579814,-22.60
579927,-22.70
580040,-23.30
580153,-22.70
580266,-22.80
580379,-22.80
580492,-22.90
580605,-22.70
580718,-24.00
580831,-22.70
580944,-22.80
581057,-22.90
581170,-22.70
581283,-22.70
581396,-23.00
581509,-23.10
581622,-22.80
581735,-23.10
581848,-23.90
581961,-22.90
582074,-22.80
582187,-22.50
582300,-22.90
582413,-22.70
582526,-22.60
582639,-22.80
582752,-23.00
582865,-22.70
582978,-23.70
583091,-22.80
583204,-23.00
583317,-23.10
583430,-23.10
583543,-23.00
583656,-22.80
583769,-22.90
583882,-22.90
583995,-22.90
584108,-24.00
584221,-22.80
584334,-22.80
584447,-22.60
584560,-22.50
584673,-22.90
584786,-22.70
584899,-23.20
585012,-22.60
585125,-22.70
585238,-23.20
585351,-22.80
585464,-22.60
585577,-22.60
585690,-22.70
585803,-23.20
585916,-22.80
586029,-22.90
586142,-23.10
586255,-22.70
586368,-24.00
586481,-23.00
586594,-22.80
586707,-22.50
586820,-23.10
586933,-22.70
587046,-22.60
587159,-22.80
587272,-23.10
587385,-22.60
587498,-23.70
587611,-22.80
587724,-22.80
587837,-23.10
587950,-22.80
588063,-22.70
588176,-22.10
588289,-22.60
588402,-22.60
588515,-23.10
588628,-23.80
588741,-22.80
588854,-23.00
588967,-23.00
589080,-23.00
589193,-23.10
589306,-22.80
589419,-22.60
589532,-22.70
589645,-22.80
589758,-23.30
589871,-22.80
589984,-22.50
590097,-22.80
590210,-22.60
590323,-22.80
590436,-22.80
590549,-22.80
590662,-22.90
590775,-22.60
590888,-23.90
591001,-22.80
591114,-22.80
591227,-22.50
591340,-22.50
591453,-22.80
591566,-22.80
591679,-22.70
591792,-22.90
591905,-23.20
592018,-23.70
592131,-22.70
592244,-23.10
592357,-22.70
592470,-22.80
592583,-22.80
592696,-23.00
592809,-22.80
592922,-22.80
593035,-22.90
593148,-24.00
593261,-22.70
593374,-22.50
593487,-22.60
593600,-22.60
593713,-22.90
593826,-22.60
593939,-22.80
594052,-22.60
594165,-22.70
594278,-23.60
594391,-22.60
594504,-23.00
594617,-22.90
594730,-22.80
594843,-22.80
594956,-22.80
595069,-22.70
595182,-22.50
595295,-22.80
595408,-23.90
595521,-23.00
595634,-23.00
595747,-22.80
595860,-23.00
595973,-23.00
596086,-22.80
596199,-22.90
596312,-22.80
596425,-22.70
596538,-24.10
596651,-22.80
596764,-23.00
596877,-22.70
596990,-22.60
597103,-22.50
597216,-22.50
597329,-22.70
597442,-22.80
597555,-22.50
597668,-23.80
597781,-22.70
597894,-22.50
598007,-23.00
598120,-22.70
598233,-23.00
598346,-22.80
598459,-22.90
598572,-22.70
598685,-22.70
598798,-24.00
598911,-22.90
599024,-22.80
599137,-22.60
599250,-23.00
599363,-22.60
599476,-22.90
599589,-22.90
599702,-22.80
599815,-22.60
599928,-24.00
600041,-23.00
600154,-22.60
600267,-22.90
600380,-23.00
600493,-22.60
600606,-22.60
600719,-23.10
600832,-22.90
600945,-23.20
601058,-23.60
601171,-22.70
601284,-22.60
601397,-23.00
601510,-22.70
601623,-22.80
601736,-22.60
601849,-23.20
601962,-22.80
602075,-22.60
602188,-24.20
602301,-22.90
602414,-22.70
602527,-22.60
602640,-22.80
602753,-22.60
602866,-22.90
602979,-22.90
603092,-23.00
603205,-22.60
603318,-23.20
603431,-23.30
603544,-23.00
603657,-22.20
603770,-23.00
603883,-23.10
603996,-23.10
604109,-22.80
604222,-22.70
604335,-22.80
604448,-24.30
604561,-22.70
604674,-22.60
604787,-22.80
604900,-22.60
605013,-22.80
605126,-22.60
605239,-22.80
605352,-22.50
605465,-22.80
605578,-23.20
605691,-22.70
605804,-22.80
605917,-22.90
606030,-22.80
606143,-23.10
606256,-22.80
606369,-22.90
606482,-22.90
606595,-22.60
606708,-24.00
606821,-22.60
606934,-23.00
607047,-22.60
607160,-22.80
607273,-22.90
607386,-22.90
607499,-23.00
607612,-22.70
607725,-22.70
607838,-24.10
607951,-23.10
608064,-22.50
608177,-22.80
608290,-23.00
608403,-22.70
608516,-23.00
608629,-22.90
608742,-22.80
608855,-22.70
608968,-24.10
609081,-22.70
609194,-23.00
609307,-22.70
609420,-22.60
609533,-22.90
609646,-22.80
609759,-23.20
609872,-23.00
609985,-22.70
610098,-24.20
610211,-22.60
610324,-23.00
610437,-23.10
610550,-22.80
610663,-22.40
610776,-22.70
610889,-23.10
611002,-22.70
611115,-22.70
611228,-23.80
611341,-22.80
611454,-23.10
611567,-22.80
611680,-22.60
611793,-22.40
611906,-22.70
612019,-23.00
612132,-22.30
612245,-23.00
612358,-22.70
612471,-22.80
612584,-23.10
612697,-22.80
612810,-22.80
612923,-23.00
613036,-22.80
613149,-23.00
613262,-22.70
613375,-22.60
613488,-23.80
613601,-23.00
613714,-22.50
613827,-22.60
613940,-22.90
614053,-23.00
614166,-23.00
614279,-22.90
614392,-22.70
614505,-22.70
614618,-23.70
614731,-22.90
614844,-23.00
614957,-22.90
615070,-22.80
615183,-22.60
615296,-22.60
615409,-23.00
615522,-23.00
615635,-23.10
