Timestamp(ms),Corrente(mA)
394268,-29.80
394381,-29.40
394494,-29.50
394607,-29.40
394720,-29.50
394833,-34.60
394946,-33.90
395059,-33.70
395172,-29.50
395285,-29.40
395398,-29.80
395511,-29.50
395624,-29.20
395737,-29.40
395850,-29.40
395963,-33.90
396076,-29.20
396189,-35.30
396302,-29.40
396415,-29.20
396528,-32.90
396641,-32.80
396754,-33.70
396867,-35.30
396980,-34.30
397093,-34.10
397206,-29.30
397319,-33.70
397432,-33.70
397545,-29.40
397658,-29.60
397771,-29.20
397884,-29.40
397997,-35.50
398110,-29.50
398223,-29.20
398336,-35.30
398449,-29.30
398562,-29.60
398675,-29.30
398788,-32.40
398901,-29.70
399014,-29.70
399127,-29.30
399240,-29.00
399353,-30.00
399466,-35.40
399579,-33.30
399692,-37.60
399805,-33.70
399918,-29.70
400031,-29.50
400144,-34.40
400257,-29.20
400370,-29.30
400483,-29.60
400596,-35.40
400709,-29.60
400822,-29.30
400935,-29.60
401048,-30.00
401161,-29.50
401274,-35.00
401387,-35.10
401500,-34.20
401613,-29.30
401726,-29.40
401839,-35.10
401952,-29.60
402065,-34.20
402178,-34.50
402291,-35.30
402404,-29.50
402517,-29.30
402630,-34.20
402743,-33.90
402856,-35.30
402969,-34.40
403082,-29.30
403195,-34.50
403308,-35.00
403421,-34.30
403534,-29.50
403647,-29.40
403760,-34.30
403873,-35.10
403986,-29.40
404099,-34.10
404212,-35.50
404325,-29.30
404438,-34.10
404551,-29.30
404664,-33.70
404777,-33.90
404890,-29.40
405003,-33.40
405116,-29.40
405229,-33.90
405342,-29.20
405455,-38.60
405568,-29.80
405681,-29.60
405794,-29.60
405907,-29.30
406020,-34.90
406133,-33.30
406246,-29.60
406359,-35.60
406472,-32.20
406585,-33.80
406698,-29.60
406811,-29.40
406924,-29.50
407037,-35.20
407150,-29.50
407263,-34.10
407376,-29.30
407489,-29.30
407602,-34.60
407715,-33.80
407828,-29.60
407941,-35.30
408054,-29.60
408167,-29.30
408280,-29.60
408393,-35.20
408506,-29.40
408619,-29.50
408732,-29.60
408845,-29.30
408958,-35.10
409071,-29.70
409184,-34.00
409297,-29.60
409410,-35.30
409523,-33.60
409636,-29.30
409749,-33.70
409862,-34.80
409975,-35.10
410088,-29.80
410201,-34.20
410314,-33.90
410427,-33.60
410540,-29.60
410653,-29.40
410766,-29.40
410879,-29.40
410992,-29.10
411105,-29.50
411218,-29.80
411331,-35.30
411444,-29.80
411557,-35.50
411670,-33.70
411783,-29.60
411896,-29.50
412009,-32.20
412122,-34.20
412235,-29.30
412348,-29.80
412461,-33.90
412574,-35.30
412687,-32.60
412800,-33.80
412913,-33.30
413026,-29.20
413139,-29.30
413252,-32.40
413365,-34.70
413478,-30.00
413591,-29.40
413704,-29.20
413817,-33.70
413930,-29.20
414043,-39.00
414156,-38.50
414269,-29.50
414382,-29.40
414495,-34.30
414608,-29.90
414721,-29.60
414834,-33.70
414947,-29.60
415060,-29.50
415173,-29.20
415286,-29.40
415399,-29.30
415512,-29.30
415625,-29.30
415738,-33.50
415851,-33.70
415964,-29.60
416077,-32.10
416190,-33.80
416303,-29.50
416416,-33.80
416529,-29.60
416642,-35.00
416755,-29.50
416868,-31.30
416981,-33.80
417094,-29.80
417207,-35.50
417320,-29.20
417433,-29.40
417546,-29.30
417659,-29.50
417772,-34.30
417885,-29.50
417998,-29.70
418111,-29.70
418224,-30.00
418337,-38.30
418450,-34.40
418563,-29.50
418676,-34.30
418789,-29.30
418902,-29.60
419015,-29.30
419128,-29.70
419241,-29.40
419354,-33.90
419467,-29.20
419580,-29.50
419693,-29.10
419806,-29.30
419919,-29.30
420032,-33.30
420145,-35.30
420258,-29.90
420371,-28.80
420484,-33.80
420597,-29.80
420710,-35.30
420823,-33.90
420936,-29.20
421049,-35.30
421162,-35.10
421275,-29.50
421388,-30.00
421501,-29.30
421614,-33.70
421727,-35.10
421840,-32.20
421953,-35.60
422066,-33.80
422179,-29.60
422292,-34.10
422405,-29.40
422518,-29.70
422631,-29.60
422744,-34.00
422857,-29.50
422970,-33.80
423083,-29.40
423196,-29.60
423309,-29.30
423422,-29.10
423535,-29.40
423648,-34.20
423761,-35.10
423874,-29.50
423987,-35.30
424100,-35.30
424213,-35.30
424326,-29.60
424439,-29.40
424552,-32.80
424665,-35.40
424778,-29.60
424891,-29.70
425004,-34.10
425117,-35.30
425230,-35.50
425343,-34.20
425456,-29.40
425569,-37.50
425682,-38.70
425795,-35.40
425908,-35.00
426021,-35.30
426134,-29.50
426247,-29.80
426360,-29.40
426473,-35.20
426586,-29.40
426699,-35.30
426812,-29.50
426925,-33.60
427038,-33.90
427151,-35.20
427264,-33.90
427377,-29.40
427490,-29.30
427603,-35.00
427716,-29.70
427829,-29.30
427942,-33.30
428055,-33.70
428168,-33.80
428281,-35.30
428394,-29.20
428507,-29.60
428620,-29.50
428733,-29.40
428846,-35.20
428959,-29.50
429072,-35.40
429185,-29.20
429298,-29.70
429411,-29.40
429524,-33.90
429637,-33.40
429750,-29.20
429863,-29.20
429976,-35.70
430089,-29.30
430202,-29.30
430315,-32.50
430428,-34.50
430541,-29.30
430654,-33.90
430767,-33.20
430880,-29.40
430993,-32.80
431106,-29.10
431219,-33.90
431332,-29.10
431445,-29.30
431558,-29.70
431671,-34.20
431784,-33.70
431897,-33.20
432010,-34.00
432123,-29.60
432236,-33.20
432349,-29.20
432462,-29.60
432575,-29.30
432688,-29.90
432801,-29.60
432914,-29.50
433027,-34.30
433140,-29.40
433253,-29.40
433366,-34.20
433479,-33.70
433592,-29.40
433705,-34.70
433818,-33.90
433931,-34.40
434044,-33.60
434157,-29.30
434270,-33.70
434383,-35.10
434496,-29.50
434609,-34.00
434722,-29.60
434835,-29.30
434948,-34.00
435061,-29.00
435174,-33.80
435287,-35.10
435400,-35.10
435513,-35.20
435626,-29.50
435739,-29.80
435852,-33.50
435965,-29.40
436078,-38.00
436191,-35.40
436304,-29.40
436417,-33.80
436530,-33.70
436643,-35.00
436756,-34.10
436869,-35.20
436982,-29.20
437095,-29.40
437208,-35.00
437321,-34.30
437434,-33.70
437547,-29.10
437660,-29.50
437773,-33.90
437886,-35.60
437999,-29.40
438112,-29.20
438225,-33.80
438338,-29.80
438451,-29.00
438564,-29.40
438677,-33.70
438790,-29.60
438903,-29.50
439016,-34.00
439129,-34.20
439242,-29.40
439355,-31.50
439468,-29.60
439581,-29.40
439694,-29.50
439807,-37.50
439920,-29.50
440033,-29.70
440146,-33.90
440259,-29.40
440372,-33.80
440485,-29.30
440598,-29.90
440711,-35.10
440824,-33.30
440937,-35.00
441050,-29.60
441163,-29.20
441276,-29.40
441389,-29.60
441502,-35.40
441615,-29.30
441728,-33.50
441841,-29.60
441954,-29.30
442067,-29.30
442180,-29.30
442293,-29.20
442406,-35.60
442519,-29.40
442632,-29.40
442745,-29.30
442858,-29.90
442971,-35.20
443084,-31.00
443197,-29.40
443310,-29.50
443423,-33.40
443536,-35.10
443649,-35.10
443762,-35.00
443875,-29.60
443988,-29.80
444101,-35.40
444214,-29.30
444327,-39.20
444440,-38.30
444553,-29.40
444666,-34.30
444779,-34.30
444892,-29.40
445005,-29.70
445118,-29.60
445231,-35.30
445344,-29.30
445457,-29.30
445570,-33.80
445683,-33.80
445796,-34.20
445909,-33.60
446022,-35.30
446135,-29.30
446248,-30.00
446361,-29.50
446474,-29.50
446587,-33.30
446700,-34.30
446813,-35.60
446926,-29.40
447039,-29.50
447152,-32.20
447265,-29.20
447378,-29.70
447491,-34.80
447604,-29.30
447717,-29.50
447830,-35.00
447943,-34.50
448056,-34.10
448169,-29.30
448282,-33.70
448395,-29.50
448508,-29.90
448621,-29.40
448734,-29.30
448847,-33.30
448960,-29.80
449073,-29.80
449186,-29.20
449299,-31.00
449412,-35.00
449525,-29.10
449638,-34.60
449751,-29.30
449864,-29.20
449977,-29.40
450090,-29.20
450203,-35.20
450316,-29.60
450429,-37.80
450542,-34.20
450655,-29.40
450768,-34.00
450881,-33.90
450994,-29.50
451107,-29.20
451220,-29.30
451333,-35.00
451446,-29.40
451559,-29.40
451672,-29.30
451785,-33.80
451898,-33.40
452011,-29.60
452124,-33.60
452237,-29.60
452350,-29.30
452463,-33.90
452576,-29.00
452689,-29.60
452802,-34.30
452915,-29.20
453028,-34.50
453141,-29.30
453254,-35.30
453367,-29.40
453480,-35.00
453593,-35.20
453706,-29.40
453819,-35.30
453932,-29.50
454045,-33.60
454158,-33.70
454271,-29.40
454384,-33.90
454497,-30.70
454610,-29.50
454723,-35.00
454836,-31.40
454949,-29.30
455062,-29.60
455175,-34.20
455288,-29.50
455401,-29.30
455514,-33.80
455627,-29.30
455740,-29.50
455853,-35.10
455966,-35.20
456079,-29.10
456192,-34.00
456305,-29.30
456418,-29.80
456531,-33.70
456644,-33.40
456757,-34.30
456870,-29.20
456983,-32.80
457096,-29.80
457209,-29.40
457322,-33.20
457435,-29.50
457548,-30.00
457661,-33.80
457774,-29.50
457887,-35.40
458000,-29.60
458113,-29.60
458226,-29.40
458339,-29.50
458452,-33.60
458565,-29.20
458678,-38.80
458791,-38.60
458904,-29.50
459017,-29.50
459130,-33.60
459243,-34.20
459356,-29.40
459469,-29.60
459582,-29.40
459695,-29.30
459808,-29.70
459921,-32.40
460034,-29.30
460147,-32.40
460260,-35.20
460373,-35.00
460486,-29.50
460599,-29.30
460712,-29.50
460825,-29.50
460938,-29.70
461051,-29.50
461164,-29.60
461277,-38.10
461390,-35.20
461503,-29.90
461616,-29.50
461729,-29.40
461842,-33.80
461955,-33.80
462068,-30.00
462181,-34.90
462294,-35.50
462407,-33.30
462520,-35.30
462633,-33.90
462746,-29.60
462859,-29.30
462972,-29.80
463085,-29.50
463198,-29.50
463311,-29.30
463424,-29.50
463537,-35.20
463650,-29.40
463763,-35.20
463876,-34.70
463989,-32.90
464102,-35.00
464215,-29.50
464328,-33.70
464441,-33.90
464554,-33.80
464667,-33.80
464780,-29.60
464893,-33.80
465006,-29.30
465119,-29.50
465232,-33.30
465345,-29.20
465458,-38.20
465571,-38.30
465684,-35.40
465797,-29.40
465910,-29.20
466023,-29.50
466136,-29.30
466249,-29.40
466362,-29.20
466475,-29.50
466588,-29.80
466701,-29.50
466814,-34.20
466927,-30.70
467040,-29.70
467153,-29.80
467266,-29.90
467379,-29.20
467492,-29.40
467605,-32.90
467718,-29.60
467831,-29.30
467944,-29.80
468057,-35.10
468170,-29.60
468283,-29.30
468396,-29.30
468509,-29.20
468622,-35.30
468735,-29.80
468848,-33.70
468961,-29.10
469074,-29.40
469187,-29.30
469300,-34.00
469413,-29.60
469526,-35.30
469639,-33.80
469752,-34.50
469865,-29.20
469978,-29.60
470091,-29.50
470204,-35.40
470317,-34.20
470430,-29.20
470543,-34.90
470656,-35.40
470769,-35.00
470882,-29.50
470995,-38.50
471108,-29.90
471221,-29.30
471334,-29.20
471447,-29.20
471560,-35.30
471673,-34.40
471786,-34.80
471899,-33.80
472012,-29.50
472125,-29.50
472238,-33.60
472351,-35.50
472464,-29.40
472577,-35.30
472690,-29.80
472803,-29.40
472916,-29.40
473029,-34.50
473142,-29.60
473255,-35.20
473368,-34.60
473481,-35.30
473594,-29.50
473707,-29.20
473820,-29.40
473933,-33.80
474046,-29.40
474159,-29.60
474272,-29.20
474385,-29.60
474498,-29.90
474611,-29.30
474724,-29.20
474837,-34.50
474950,-29.30
475063,-29.40
475176,-35.10
475289,-28.90
475402,-37.50
475515,-33.90
475628,-32.60
475741,-33.90
475854,-33.80
475967,-29.30
476080,-29.40
476193,-29.60
476306,-29.60
476419,-29.30
476532,-29.40
476645,-34.00
476758,-33.30
476871,-29.30
476984,-33.70
477097,-29.60
477210,-32.40
477323,-33.90
477436,-33.70
477549,-29.20
477662,-29.20
477775,-29.50
477888,-29.80
478001,-30.80
478114,-34.10
478227,-33.70
478340,-29.10
478453,-29.40
478566,-33.70
478679,-35.30
478792,-33.80
478905,-29.60
479018,-29.50
479131,-38.70
479244,-29.40
479357,-29.20
479470,-35.30
479583,-32.70
479696,-29.60
479809,-29.40
479922,-29.20
480035,-29.30
480148,-33.80
480261,-29.30
480374,-35.20
480487,-29.40
480600,-35.10
480713,-35.20
480826,-29.20
480939,-29.50
481052,-29.10
481165,-29.30
481278,-29.70
481391,-35.20
481504,-29.50
481617,-29.20
481730,-35.20
481843,-29.60
481956,-29.20
482069,-29.30
482182,-29.30
482295,-29.10
482408,-34.90
482521,-29.50
482634,-29.30
482747,-34.70
482860,-29.40
482973,-29.20
483086,-34.60
483199,-35.00
483312,-33.70
483425,-29.30
483538,-29.80
483651,-29.60
483764,-29.20
483877,-29.70
483990,-34.20
484103,-29.20
484216,-34.50
484329,-29.40
484442,-35.40
484555,-29.20
484668,-34.90
484781,-35.60
484894,-29.50
485007,-38.70
485120,-29.30
485233,-34.20
485346,-29.30
485459,-34.90
485572,-29.60
485685,-29.50
485798,-29.80
485911,-29.40
486024,-29.30
486137,-29.30
486250,-33.20
486363,-33.70
486476,-29.30
486589,-33.40
486702,-34.10
486815,-33.70
486928,-34.00
487041,-29.30
487154,-29.10
487267,-29.50
487380,-29.30
487493,-29.40
487606,-33.70
487719,-29.50
487832,-29.60
487945,-30.10
488058,-34.60
488171,-29.30
488284,-29.40
488397,-29.40
488510,-35.00
488623,-34.20
488736,-29.40
488849,-29.40
488962,-35.50
489075,-32.20
489188,-33.90
489301,-38.30
489414,-38.30
489527,-29.30
489640,-29.40
489753,-29.60
489866,-29.40
489979,-29.30
490092,-29.40
490205,-32.20
490318,-29.90
490431,-29.40
490544,-29.30
490657,-30.00
490770,-29.40
490883,-29.60
490996,-30.20
491109,-35.20
491222,-29.30
491335,-29.30
491448,-29.50
491561,-35.30
491674,-29.50
491787,-29.60
491900,-38.00
492013,-34.30
492126,-35.20
492239,-34.10
492352,-29.60
492465,-29.40
492578,-29.30
492691,-29.10
492804,-29.80
492917,-29.20
493030,-29.40
493143,-29.40
493256,-29.50
493369,-29.40
493482,-29.50
493595,-29.30
493708,-29.90
493821,-34.80
493934,-34.30
494047,-35.00
494160,-29.40
494273,-29.30
494386,-29.30
494499,-29.30
494612,-29.00
494725,-32.60
494838,-29.80
494951,-29.30
495064,-35.00
495177,-35.60
495290,-29.40
495403,-29.30
495516,-29.50
495629,-34.90
495742,-29.40
495855,-35.40
495968,-33.10
496081,-29.30
496194,-29.80
496307,-29.50
496420,-33.80
496533,-32.10
496646,-34.30
496759,-29.30
496872,-29.40
496985,-29.50
497098,-29.90
497211,-33.90
497324,-29.30
497437,-33.20
497550,-30.50
497663,-35.10
497776,-29.20
497889,-29.50
498002,-34.80
498115,-29.60
498228,-35.20
498341,-29.20
498454,-29.90
498567,-29.80
498680,-34.60
498793,-34.40
498906,-30.80
499019,-29.30
499132,-29.40
499245,-29.40
499358,-29.60
499471,-29.30
499584,-29.30
499697,-29.60
499810,-29.60
499923,-29.30
500036,-34.40
500149,-35.00
500262,-29.20
500375,-29.20
500488,-33.80
500601,-29.30
500714,-29.50
500827,-35.40
500940,-34.90
501053,-29.50
501166,-33.80
501279,-33.60
501392,-29.40
501505,-33.80
501618,-29.70
501731,-34.20
501844,-29.40
501957,-29.10
502070,-29.60
502183,-34.10
502296,-35.20
502409,-35.00
502522,-29.80
502635,-35.10
502748,-34.80
502861,-33.90
502974,-29.20
503087,-29.50
503200,-34.20
503313,-35.20
503426,-34.80
503539,-33.80
503652,-35.50
503765,-33.90
503878,-29.70
503991,-34.90
504104,-29.10
504217,-29.30
504330,-29.50
504443,-29.30
504556,-29.40
504669,-29.50
504782,-29.40
504895,-29.60
505008,-29.60
505121,-34.20
505234,-29.10
505347,-29.30
505460,-34.20
505573,-34.20
505686,-29.50
505799,-29.50
505912,-29.40
506025,-29.40
506138,-33.80
506251,-29.20
506364,-38.40
506477,-29.30
506590,-35.00
506703,-35.00
506816,-29.20
506929,-33.20
507042,-29.40
507155,-33.60
507268,-34.00
507381,-29.50
507494,-38.70
507607,-33.40
507720,-33.80
507833,-35.10
507946,-29.30
508059,-29.50
508172,-33.80
508285,-32.30
508398,-29.80
508511,-33.80
508624,-29.30
508737,-35.30
508850,-29.40
508963,-29.30
509076,-29.30
509189,-29.60
509302,-34.60
509415,-33.50
509528,-30.00
509641,-29.20
509754,-29.50
509867,-35.50
509980,-29.50
510093,-29.40
510206,-29.30
510319,-29.20
510432,-34.40
510545,-29.40
510658,-31.30
510771,-29.60
510884,-29.20
510997,-35.30
511110,-29.30
511223,-34.10
511336,-29.60
511449,-35.40
511562,-34.20
511675,-34.80
511788,-29.60
511901,-35.00
512014,-29.50
512127,-29.40
512240,-29.50
512353,-34.30
512466,-29.70
512579,-29.40
512692,-29.50
512805,-35.40
512918,-29.90
513031,-34.90
513144,-29.20
513257,-29.20
513370,-33.80
513483,-29.40
513596,-29.30
513709,-35.20
513822,-29.50
513935,-29.20
514048,-33.80
514161,-29.20
514274,-29.60
514387,-33.80
514500,-29.60
514613,-29.50
514726,-29.40
514839,-29.60
514952,-35.00
515065,-33.70
515178,-29.70
515291,-35.50
515404,-35.40
515517,-34.90
515630,-29.10
515743,-33.70
515856,-35.40
515969,-29.60
516082,-29.30
516195,-29.70
516308,-29.70
516421,-29.40
516534,-34.20
516647,-31.90
516760,-34.20
516873,-33.90
516986,-29.40
517099,-33.70
517212,-35.10
517325,-29.50
517438,-33.80
517551,-33.90
517664,-29.40
517777,-39.20
517890,-33.70
518003,-34.10
518116,-29.50
518229,-35.10
518342,-29.50
518455,-29.20
518568,-29.80
518681,-35.10
518794,-29.40
518907,-29.10
519020,-32.20
519133,-29.20
519246,-29.30
519359,-29.30
519472,-32.20
519585,-35.20
519698,-30.10
519811,-35.30
519924,-29.80
520037,-29.40
520150,-29.40
520263,-29.20
520376,-33.70
520489,-33.80
520602,-29.60
520715,-29.40
520828,-30.00
520941,-29.20
521054,-29.30
521167,-35.10
521280,-33.50
521393,-29.40
521506,-29.40
521619,-29.50
521732,-29.60
521845,-29.30
521958,-35.00
522071,-34.40
522184,-29.80
522297,-35.20
522410,-29.60
522523,-29.20
522636,-29.50
522749,-29.30
522862,-34.10
522975,-29.50
523088,-34.80
523201,-29.80
523314,-38.00
523427,-38.70
523540,-33.80
523653,-34.30
523766,-35.30
523879,-29.30
523992,-29.70
524105,-33.70
524218,-33.80
524331,-29.50
524444,-29.50
524557,-33.70
524670,-29.80
524783,-33.90
524896,-35.40
525009,-29.30
525122,-29.80
525235,-29.20
525348,-29.60
525461,-29.60
525574,-35.20
525687,-35.10
525800,-29.50
525913,-33.90
526026,-29.20
526139,-29.10
526252,-29.90
526365,-35.00
526478,-34.70
526591,-29.60
526704,-29.30
526817,-34.00
526930,-29.40
527043,-29.50
527156,-29.50
527269,-34.10
527382,-34.20
527495,-29.50
527608,-33.90
527721,-35.50
527834,-29.50
527947,-29.60
528060,-33.60
528173,-29.40
528286,-29.40
528399,-29.60
528512,-29.50
528625,-29.60
528738,-29.80
528851,-29.70
528964,-35.30
529077,-33.50
529190,-29.80
529303,-33.30
529416,-33.80
529529,-29.40
529642,-29.60
529755,-29.20
529868,-30.00
529981,-35.10
530094,-33.60
530207,-29.20
530320,-29.60
530433,-29.40
530546,-35.20
530659,-29.20
530772,-29.20
530885,-35.10
530998,-29.30
531111,-29.50
531224,-29.20
531337,-29.50
531450,-29.50
531563,-33.80
531676,-35.00
531789,-29.10
531902,-29.60
532015,-34.60
532128,-33.80
532241,-29.50
532354,-34.20
532467,-34.20
532580,-29.80
532693,-29.50
532806,-37.70
532919,-38.30
533032,-29.80
533145,-29.50
533258,-29.60
533371,-29.20
533484,-33.80
533597,-35.00
533710,-29.50
533823,-29.40
533936,-29.30
534049,-33.70
534162,-29.10
534275,-33.50
534388,-30.00
534501,-33.90
534614,-33.90
534727,-34.40
534840,-35.10
534953,-29.80
535066,-34.20
535179,-34.50
535292,-29.30
535405,-33.80
535518,-29.60
535631,-29.30
535744,-29.60
535857,-34.90
535970,-35.30
536083,-29.30
536196,-29.30
536309,-33.80
536422,-29.30
536535,-29.20
536648,-29.60
536761,-35.10
536874,-29.30
536987,-29.50
537100,-33.60
537213,-29.40
537326,-29.50
537439,-34.40
537552,-35.30
537665,-29.60
537778,-29.90
537891,-29.80
538004,-29.20
538117,-34.90
538230,-29.40
538343,-29.50
538456,-39.00
538569,-35.10
538682,-29.30
538795,-29.80
538908,-34.80
539021,-29.30
539134,-29.60
539247,-29.40
539360,-33.70
539473,-35.40
539586,-29.30
539699,-35.20
539812,-35.00
539925,-29.40
540038,-29.60
540151,-29.50
540264,-33.60
540377,-33.70
540490,-35.30
540603,-34.80
540716,-29.80
540829,-29.40
540942,-29.70
541055,-35.20
541168,-29.60
541281,-35.10
541394,-33.60
541507,-29.60
541620,-33.60
541733,-29.40
541846,-29.50
541959,-29.50
542072,-29.50
542185,-29.30
542298,-29.70
542411,-29.30
542524,-29.20
542637,-29.30
542750,-29.10
542863,-29.60
542976,-33.20
543089,-33.90
543202,-29.30
543315,-29.20
543428,-34.30
543541,-35.20
543654,-35.30
543767,-29.30
543880,-31.30
543993,-29.60
544106,-33.80
544219,-35.00
544332,-33.70
544445,-35.20
544558,-34.70
544671,-35.10
544784,-35.00
544897,-29.40
545010,-29.20
545123,-29.40
545236,-32.60
545349,-34.30
545462,-35.30
545575,-29.40
545688,-33.50
545801,-29.40
545914,-29.40
546027,-35.20
546140,-29.40
546253,-29.60
546366,-29.20
546479,-35.00
546592,-29.30
546705,-33.70
546818,-33.30
546931,-31.00
547044,-29.30
547157,-32.80
547270,-29.40
547383,-32.10
547496,-33.70
547609,-34.20
547722,-29.40
547835,-35.10
547948,-30.10
548061,-35.20
548174,-33.80
548287,-35.10
548400,-35.50
548513,-29.50
548626,-34.00
548739,-35.30
548852,-34.10
548965,-29.30
549078,-29.70
549191,-33.70
549304,-35.20
549417,-34.30
549530,-29.30
549643,-29.50
549756,-34.90
549869,-32.90
549982,-29.60
550095,-29.20
550208,-35.10
550321,-29.30
550434,-29.20
550547,-29.40
550660,-29.40
550773,-29.20
550886,-35.30
550999,-29.40
551112,-33.70
551225,-29.40
551338,-29.60
551451,-34.60
551564,-32.50
551677,-35.40
551790,-34.40
551903,-29.50
552016,-29.40
552129,-33.70
552242,-33.60
552355,-29.80
552468,-38.60
552581,-33.90
552694,-29.50
552807,-29.30
552920,-33.80
553033,-34.50
553146,-33.70
553259,-34.10
553372,-29.30
553485,-32.10
553598,-30.10
553711,-32.90
553824,-29.40
553937,-34.90
554050,-29.30
554163,-33.40
554276,-29.40
554389,-29.50
554502,-29.60
554615,-29.30
554728,-30.00
554841,-29.50
554954,-32.40
555067,-29.50
555180,-32.40
555293,-34.50
555406,-29.40
555519,-33.70
555632,-34.50
555745,-33.70
555858,-29.60
555971,-29.70
556084,-29.50
556197,-29.10
556310,-29.20
556423,-28.80
556536,-29.50
556649,-29.40
556762,-32.70
556875,-29.40
556988,-33.60
557101,-33.70
557214,-34.20
557327,-29.20
557440,-29.80
557553,-33.70
557666,-29.20
557779,-33.80
557892,-29.50
558005,-29.20
558118,-34.60
558231,-29.40
558344,-29.30
558457,-35.20
558570,-29.30
558683,-29.30
558796,-29.50
558909,-34.30
559022,-35.00
559135,-34.30
559248,-33.70
559361,-35.40
559474,-29.30
559587,-29.20
559700,-29.50
559813,-35.20
559926,-29.50
560039,-29.50
560152,-29.50
560265,-29.50
560378,-38.00
560491,-22.60
560604,-22.20
560717,-22.50
560830,-22.20
560943,-22.50
561056,-22.50
561169,-22.10
561282,-21.90
561395,-22.10
561508,-23.50
561621,-22.80
561734,-22.60
561847,-22.80
561960,-22.30
562073,-22.30
562186,-22.70
562299,-22.50
562412,-22.10
562525,-22.50
562638,-22.80
562751,-22.50
562864,-22.10
562977,-21.90
563090,-22.60
563203,-22.60
563316,-22.50
563429,-22.50
563542,-22.70
563655,-22.70
563768,-22.80
563881,-22.60
563994,-22.80
564107,-22.60
564220,-22.40
564333,-22.70
564446,-22.00
564559,-22.10
564672,-22.30
564785,-22.00
564898,-23.10
565011,-22.60
565124,-22.50
565237,-21.90
565350,-22.60
565463,-22.50
565576,-22.20
565689,-22.60
565802,-22.50
565915,-22.00
566028,-23.10
566141,-22.60
566254,-22.00
566367,-22.30
566480,-22.20
566593,-22.50
566706,-22.70
566819,-22.70
566932,-22.60
567045,-22.60
567158,-23.20
567271,-22.60
567384,-22.30
567497,-22.30
567610,-22.60
567723,-22.10
567836,-21.90
567949,-22.60
568062,-22.10
568175,-22.70
568288,-23.10
568401,-22.60
568514,-22.80
568627,-22.50
568740,-22.60
568853,-22.20
568966,-22.10
569079,-22.50
569192,-22.60
569305,-22.50
569418,-23.00
569531,-22.80
569644,-22.60
569757,-22.60
569870,-22.50
569983,-22.80
570096,-22.50
570209,-22.20
570322,-22.60
570435,-22.60
570548,-23.50
570661,-22.70
570774,-22.00
570887,-22.70
571000,-22.60
571113,-21.90
571226,-22.60
571339,-22.40
571452,-22.30
571565,-22.50
571678,-22.60
571791,-22.30
571904,-22.60
572017,-22.70
572130,-22.70
572243,-22.50
572356,-22.50
572469,-22.50
572582,-22.60
572695,-22.00
572808,-23.70
572921,-22.70
573034,-22.10
573147,-22.60
573260,-22.30
573373,-22.70
573486,-21.90
573599,-22.10
573712,-22.00
573825,-22.80
573938,-23.00
574051,-22.50
574164,-22.50
574277,-22.00
574390,-22.70
574503,-22.70
574616,-22.30
574729,-22.00
574842,-22.80
574955,-22.60
575068,-23.60
575181,-22.50
575294,-22.90
575407,-22.60
575520,-22.00
575633,-22.50
575746,-22.80
575859,-22.00
575972,-22.00
576085,-22.80
576198,-23.00
576311,-22.60
576424,-22.30
576537,-22.60
576650,-22.70
576763,-22.20
576876,-22.60
576989,-22.20
577102,-22.50
577215,-22.50
577328,-22.70
577441,-22.60
577554,-22.10
577667,-22.30
577780,-22.50
577893,-22.50
578006,-22.20
578119,-22.50
578232,-22.60
578345,-22.50
578458,-23.80
578571,-22.60
578684,-22.10
578797,-22.60
578910,-22.50
579023,-22.50
579136,-22.60
579249,-22.20
579362,-22.60
579475,-22.60
579588,-23.70
579701,-22.60
579814,-22.20
579927,-22.30
580040,-22.50
580153,-22.20
580266,-22.10
580379,-22.40
580492,-22.10
580605,-22.60
580718,-23.00
580831,-22.50
580944,-22.50
581057,-22.00
581170,-22.60
581283,-22.60
581396,-22.00
581509,-22.70
581622,-22.10
581735,-22.60
581848,-23.50
581961,-22.60
582074,-22.60
582187,-22.50
582300,-22.50
582413,-22.30
582526,-22.70
582639,-22.20
582752,-22.60
582865,-22.40
582978,-22.90
583091,-22.50
583204,-22.60
583317,-22.60
583430,-22.80
583543,-21.90
583656,-22.70
583769,-22.80
583882,-22.50
583995,-22.80
584108,-23.20
584221,-22.50
584334,-21.90
584447,-22.80
584560,-22.40
584673,-22.00
584786,-21.90
584899,-21.90
585012,-22.50
585125,-22.40
585238,-23.20
585351,-22.60
585464,-22.50
585577,-22.20
585690,-22.10
585803,-22.50
585916,-22.10
586029,-22.60
586142,-22.10
586255,-22.50
586368,-23.30
586481,-22.20
586594,-22.30
586707,-22.40
586820,-22.00
586933,-22.40
587046,-22.20
587159,-22.50
587272,-22.60
587385,-22.60
587498,-22.80
587611,-22.50
587724,-22.50
587837,-22.30
587950,-22.50
588063,-22.30
588176,-22.10
588289,-22.60
588402,-22.10
588515,-22.40
588628,-23.70
588741,-22.00
588854,-22.50
588967,-22.60
589080,-22.00
589193,-22.70
589306,-21.90
589419,-22.10
589532,-22.10
589645,-22.20
589758,-23.40
589871,-22.30
589984,-22.60
590097,-22.30
590210,-22.80
590323,-22.30
590436,-22.50
590549,-22.60
590662,-22.50
590775,-22.50
590888,-23.30
591001,-21.90
591114,-22.60
591227,-22.60
591340,-21.90
591453,-22.20
591566,-22.40
